SentId,Word,POS,Tag
NaN,sophy,FW,O
NaN,mangyayari,VBTF,O
Sentence: 3099,kailan,PRQ,O
NaN,lalaki,VBTF,Humans_Body
NaN,biik,NNC,Animals
NaN,sapat,JJD,O
NaN,ba,RBI,O
NaN,dilig,VBW,O
NaN,lagay,NNC,O
NaN,taba,NNC,O
NaN,tanong,NNC,O
NaN,baboy,NNC,Animals
Sentence: 3100,sige,RBT,O
NaN,kuha,VBTF,O
NaN,ako,PRS,Humans_Body
NaN,dami,PRI_CCP,O
NaN,tubig,NNC,Natural_Environment
NaN,taba,NNC,O
Sentence: 3101,balik,VBW,O
NaN,sophy,FW,O
NaN,wala,VBN,O
NaN,kaniya,PRSP_CCP,O
NaN,biik,NNC,Animals
NaN,kaniya,PRSP_CCP,O
NaN,tanim,VBRF,O
Sentence: 3102,biik,NNC,Animals
NaN,oink,NNC,O
NaN,oink,NNC,O
Sentence: 3103,rinig,VBTS,O
NaN,sophy,FW,O
NaN,kaniya,PRSP_CCP,O
NaN,nanay,NNC,Humans_Body
NaN,bakuran,JJD,Urban_Environment
NaN,tano,VBTR,O
NaN,ano,PRQ_CCP,O
NaN,mo,PRS,O
Sentence: 3104,takbo,VBAF,O
NaN,sophy,FW,O
NaN,tapak,VBTS,O
NaN,kaniya,PRSP_CCP,O
NaN,biik,NNC,Animals
NaN,mga,DTCP,O
NaN,bulaklak,NNC,Natural_Environment
NaN,ulo,NNC,Humans_Body
NaN,gulong,NNC,Objects
NaN,putik,NNC,Natural_Environment
Sentence: 3105,habol,VBOF,O
NaN,huli,VBTS,O
NaN,sophy,FW,O
NaN,biik,NNC,Animals
Sentence: 3106,huwag,RBF,O
NaN,po,RBS,O
NaN,kayo,PRO_CCP,O
NaN,mag,VBW,O
NaN,alala,NNC,O
NaN,nanay,NNC,Humans_Body
NaN,tanim,VBTF,O
NaN,po,RBS,O
NaN,uli,RBW,O
NaN,ito,PRO_CCP,O
NaN,baboy,NNC,Animals
NaN,roon,VBH,O
NaN,dami,PRI_CCP,O
NaN,mga,DTCP,O
NaN,biik,NNC,Animals
Sentence: 3107,mga,DTCP,O
NaN,hayop,NNC,Animals
NaN,hindi,RBF,O
NaN,gulay,NNC,Objects
NaN,anak,NNC,Humans_Body
NaN,tanim,VBTS,O
NaN,mo,PRS,O
NaN,ito,PRO_CCP,O
NaN,baboy,NNC,Animals
NaN,hindi,RBF,O
NaN,roon,VBTF,O
NaN,biik,NNC,Animals
Sentence: 3108,umpisa,VBTR,O
NaN,natin,PRP,Humans_Body
NaN,paka,NNC,O
NaN,laki,VBAF,O
Sentence: 3109,ganda,JJCS_JJD,O
NaN,po,RBS,O
NaN,talaga,RBT,O
NaN,biik,NNC,Animals
NaN,sophy,NNC,O
Sentence: 3110,saya,JJD,Objects
NaN,sophy,FW,O
NaN,alaga,VBOF,Humans_Body
NaN,muna,RBI,O
NaN,kaniya,PRSP_CCP,O
NaN,nag,VBTS_CCP,O
NaN,isa,PRI_CCP,O
NaN,baboy,NNC,Animals
Sentence: 3111,bibe,NNC,Animals
NaN,langoy,VBTS,O
NaN,hindi,RBF,O
NaN,talon,VBTS,O
Sentence: 3112,palaka,NNC,O
NaN,talon,RBD,O
NaN,hindi,RBF,O
NaN,lipad,VBTR,O
Sentence: 3113,paruparo,RBD,Animals
NaN,nakalalipad,RBD,O
NaN,hindi,RBF,O
NaN,takbo,VBTS,O
Sentence: 3114,kabayo,NNC,Animals
NaN,takbo,RBD,O
NaN,hindi,RBF,O
NaN,nakapagpapadulas,VBTS,O
Sentence: 3115,ahas,NNC,Animals
NaN,nakapagpapadulas,VBTS,O
NaN,hindi,RBF,O
NaN,lakad,VBTS,O
Sentence: 3116,manok,NNC,O
NaN,lakad,VBTS,O
NaN,hindi,RBF,O
NaN,gapang,VBTR_CCP,O
Sentence: 3117,sanggol,JJD,Humans_Body
NaN,kaya,RBD_CCP,O
NaN,gapang,VBAF,O
NaN,hindi,RBF,O
NaN,langoy,VBTR,O
Sentence: 3118,silang,PRP_CCP,Humans_Body
NaN,kaya,RBD_CCP,O
NaN,langoy,VBAF,O
NaN,talon,VBAF,O
NaN,lipad,VBAF,O
NaN,takbo,VBAF,O
NaN,dulas,VBAF,O
NaN,lakad,VBAF,O
NaN,gapang,VBAF,O
Sentence: 3119,kuha,VBTS,O
NaN,rin,RBI,O
NaN,kita,NNC,O
NaN,palaka,NNC,O
Sentence: 3120,malas,JJD,O
NaN,mo,PRS,O
NaN,lang,RBI,O
NaN,sagot,NNC,O
NaN,putakti,NNC,Animals
Sentence: 3121,bakit,PRQ,O
NaN,tanong,NNC,O
NaN,palaka,NNC,O
Sentence: 3122,ting,VBAF,O
NaN,likod,JJD,O
NaN,mo,PRS,O
NaN,sagot,NNC,O
NaN,putakti,NNC,Animals
Sentence: 3123,kuha,VBTS,O
NaN,rin,RBI,O
NaN,kita,NNC,O
NaN,ahas,NNC,Animals
Sentence: 3124,malas,JJD,O
NaN,mo,PRS,O
NaN,lang,RBI,O
NaN,sagot,NNC,O
NaN,palaka,NNC,O
Sentence: 3125,bakit,PRQ,O
NaN,tanong,NNC,O
NaN,ahas,NNC,Animals
Sentence: 3126,ting,VBAF,O
NaN,likod,JJD,O
NaN,mo,PRS,O
NaN,sagot,NNC,O
NaN,palaka,NNC,O
Sentence: 3127,kuha,VBTS,O
NaN,rin,RBI,O
NaN,kita,NNC,O
NaN,monggus,NNC,O
Sentence: 3128,malas,JJD,O
NaN,mo,PRS,O
NaN,lang,RBI,O
NaN,sagot,NNC,O
NaN,ahas,NNC,Animals
Sentence: 3129,bakit,PRQ,O
NaN,tanong,NNC,O
NaN,monggus,NNC,O
Sentence: 3130,ting,VBAF,O
NaN,likod,JJD,O
NaN,mo,PRS,O
NaN,sagot,NNC,O
NaN,ahas,NNC,Animals
Sentence: 3131,kuha,VBTS,O
NaN,rin,RBI,O
NaN,kita,NNC,O
NaN,agila,NNC,Animals
Sentence: 3132,palaka,NNC,O
NaN,kawal,RBD,Humans_Body
NaN,mo,PRS,O
NaN,ako,PRS,Humans_Body
NaN,ligtas,VBTF,O
NaN,sigaw,NNC,O
NaN,putakti,NNC,Animals
Sentence: 3133,kawal,VBTS,Humans_Body
NaN,palaka,NNC,O
NaN,putakti,NNC,Animals
Sentence: 3134,lipad,VBAF,O
NaN,taas,JJD,O
NaN,putakti,NNC,Animals
NaN,kagat,VBOF,O
NaN,nang,RBD,O
NaN,tindi,RBD,O
NaN,agila,RBD,Animals
NaN,leeg,NNC,Animals
Sentence: 3135,kawal,VBTS,Humans_Body
NaN,agila,NNC,Animals
NaN,monggus,NNC,O
Sentence: 3136,kawal,VBTS,Humans_Body
NaN,monggus,FW,O
NaN,ahas,NNC,Animals
Sentence: 3137,kawal,VBTS,Humans_Body
NaN,ahas,NNC,Animals
NaN,palaka,NNC,O
Sentence: 3138,ker,FW,O
NaN,isplasshhh,FW,O
Sentence: 3139,silay,JJD,Natural_Environment
NaN,sigaw,VBAF,O
NaN,salamat,RBS,O
NaN,putakti,FW,Animals
NaN,isip,FW,O
NaN,buwaya,NNC,Animals
NaN,kuha,VBTS,O
NaN,rin,RBI,O
NaN,kita,NNC,O
Sentence: 3140,nanay,NNC,Humans_Body
NaN,pakitawag,JJD,O
NaN,po,RBS,O
NaN,ibon,NNC,Animals
NaN,tira,VBTS,O
NaN,puno,JJD_CCP,O
Sentence: 3141,nanay,NNC,Humans_Body
NaN,ari,VBS,O
NaN,po,RBS,O
NaN,bang,RBM,O
NaN,saboy,VBW,O
NaN,ilang,PRQ_CCP,O
NaN,butil,NNC,Objects
NaN,palay,NNC,Natural_Environment
NaN,lapit,VBAF,O
NaN,ibon,NNC,Animals
Sentence: 3142,nanay,NNC,Humans_Body
NaN,pong,PRO_CCP,O
NaN,kaka,VBTR_VBAF,O
NaN,mga,DTCP,O
NaN,butil,NNC,Objects
NaN,palay,NNC,Natural_Environment
NaN,ibon,NNC,Animals
Sentence: 3143,nanay,NNC,Humans_Body
NaN,po,RBS,O
NaN,ba,RBI,O
NaN,lapag,VBAF,O
Sentence: 3144,nanay,NNC,Humans_Body
NaN,po,RBS,O
NaN,ba,RBI,O
NaN,lakad,VBW,O
NaN,lupa,NNC,Natural_Environment
Sentence: 3145,nanay,NNC,Humans_Body
NaN,baka,RBM,Animals
NaN,po,RBS,O
NaN,nauuhaw,VBTS,O
NaN,ibon,NNC,Animals
NaN,bigyan,VBOF,O
NaN,po,RBS,O
NaN,natin,PRP,Humans_Body
NaN,kaunti,PRI_CCP,O
NaN,tubig,NNC,Natural_Environment
NaN,inom,NNC,O
Sentence: 3146,nanay,NNC,Humans_Body
NaN,ganda,JJCS_JJD,O
NaN,po,RBS,O
NaN,ibon,NNC,Animals
Sentence: 3147,nanay,NNC,Humans_Body
NaN,pong,PRO_CCP,O
NaN,kinig,VBW,O
NaN,kaniya,PRSP_CCP,O
NaN,kanta,NNC,O
Sentence: 3148,nanay,NNC,Humans_Body
NaN,pong,NNC,O
NaN,sayaw,VBAF,O
Sentence: 3149,nanay,NNC,Humans_Body
NaN,pong,PRO_CCP,O
NaN,makipaglaro,VBW,O
NaN,ibon,NNC,Animals
Sentence: 3150,nanay,NNC,Humans_Body
NaN,po,RBS,O
NaN,duyan,RBW,Objects
NaN,kaniya,PRSP,O
Sentence: 3151,nanay,NNC,Humans_Body
NaN,yapak,RBD,O
NaN,po,RBS,O
NaN,ibon,NNC,Animals
Sentence: 3152,bigyan,VBOF,O
NaN,po,RBS,O
NaN,natin,PRP,Humans_Body
NaN,sapatos,NNC,Objects
Sentence: 3153,nanay,NNC,Humans_Body
NaN,wala,VBN,O
NaN,pong,PRO_CCP,O
NaN,damit,NNC,Objects
NaN,ibon,NNC,Animals
Sentence: 3154,tahi,VBTF,O
NaN,po,RBS,O
NaN,natin,PRP,Humans_Body
NaN,damit,NNC,Objects
Sentence: 3155,nanay,NNC,Humans_Body
NaN,kaibigan,NNC,Humans_Body
NaN,po,RBS,O
NaN,ibon,NNC,Animals
Sentence: 3156,nanay,NNC,Humans_Body
NaN,pakisabihan,RBD,O
NaN,po,RBS,O
NaN,ibon,NNC,Animals
NaN,tili,VBW,O
NaN,habambuhay,NNC,O
Sentence: 3157,isa,PRI_CCP,O
NaN,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,isa,PRI_CCP,O
NaN,dilim,JJD,Natural_Environment
NaN,kuweba,NNC,Natural_Environment
Sentence: 3158,itim,JJD,O
NaN,dumi,RBD,Objects
NaN,isa,PRI_CCP,O
NaN,ordinaryo,JJD_CCP,O
NaN,bato,NNC,Natural_Environment
Sentence: 3159,labas,JJD,O
NaN,kuweba,NNC,Natural_Environment
NaN,nangyayari,VBTR,O
NaN,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,dami,PRI_CCP,O
NaN,tanong,NNC,O
NaN,isip,NNC,O
NaN,hindi,RBF,O
NaN,galaw,VBTF,O
Sentence: 3160,gapang,VBTR_CCP,O
NaN,uod,NNC,Animals
NaN,daan,VBTS,O
NaN,tawa,VBTS_VBOF,O
Sentence: 3161,oy,NNCA,O
NaN,nandiyan,VBTS,O
NaN,rin,RBI,O
NaN,ako,PRS,Humans_Body
NaN,gapang,VBTR_CCP,O
NaN,punta,RBD,O
Sentence: 3162,tingnan,VBOF,O
NaN,mo,PRS,O
NaN,inggit,VBTR,O
NaN,tukso,VBOF,O
NaN,rin,RBI,O
NaN,langaw,NNC,Animals
NaN,ingay,JJD,O
NaN,lipad,VBTR_VBAF,O
Sentence: 3163,hoy,PRS,O
NaN,bato,NNC,Natural_Environment
NaN,tingnan,VBOF,O
NaN,mo,PRS,O
NaN,ako,PRS,Humans_Body
NaN,taas,NNC,O
Sentence: 3164,hindi,RBF,O
NaN,lipad,VBW,O
NaN,gaya,JJC,O
NaN,sabi,VBTS,O
NaN,naman,RBI,O
NaN,paniki,NNC,Animals
NaN,tapos,VBW,O
NaN,ipagaypay,VBOB,O
NaN,lalaki,JJD_CCP,Humans_Body
NaN,pakpak,NNC,Objects
NaN,haha,JJD,O
NaN,tawa,VBTR,O
NaN,naman,RBI,O
NaN,kayo,PRP,O
NaN,ako,PRS,Humans_Body
NaN,lipad,VBTR,O
NaN,nang,RBD,O
NaN,mas,JJCC,O
NaN,taas,JJD,O
NaN,mas,JJCC,O
NaN,layo,JJD,O
NaN,inyo,PRSP,O
Sentence: 3165,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,hindi,RBF,O
NaN,kibo,VBAF,O
NaN,kati,RBD,O
NaN,baba,JJD,O
Sentence: 3166,nang,RBW,O
NaN,bigla,RBD_CCP,O
NaN,sabi,VBTS,O
NaN,bato,NNC_CCP,Natural_Environment
NaN,ina,NNC,Humans_Body
Sentence: 3167,anak,NNC,Humans_Body
NaN,espesyal,JJD,O
NaN,bata,NNC,Humans_Body
Sentence: 3168,tukso,VBOF,O
NaN,yo,PRO_CCP,O
NaN,huwag,RBF,O
NaN,kang,PRS_CCP,O
NaN,alit,VBAF,O
NaN,sarili,NNC_CCP,Humans_Body
NaN,espesyal,JJD,O
NaN,tangi,NNC,O
Sentence: 3169,mahal,JJD,O
NaN,kita,NNC,O
NaN,anak,NNC,Humans_Body
Sentence: 3170,nang,RBW,O
NaN,bigla,RBD_CCP,O
NaN,kwang,VBOF_CCP,O
NaN,isa,PRI_CCP,O
NaN,lakas,JJD,O
NaN,tunog,NNC,O
NaN,mula,VBTS,O
Sentence: 3171,simula,VBTS_CCP,O
NaN,guho,VBAF,O
Sentence: 3172,bangbangkwangkwang,VBTR_CCP,O
NaN,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,nginig,VBTR,O
NaN,takot,NNC,O
NaN,pikit,VBOF,O
NaN,mga,DTCP,O
NaN,mata,NNC,O
Sentence: 3173,nang,RBW,O
NaN,tigil,VBW,O
NaN,lakas,JJD,O
NaN,ingay,NNC,O
NaN,dahan,CCT,O
NaN,dahang,NNC_CCP,O
NaN,mulat,JJD,O
NaN,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,mga,DTCP,O
NaN,mata,NNC,O
Sentence: 3174,wala,VBN,O
NaN,siya,PRS_CCP,O
NaN,sobra,JJCS_CCP,O
NaN,dilim,NNC,Natural_Environment
NaN,tahimik,JJD,O
Sentence: 3175,tila,RBM,O
NaN,kina,VBOF,O
NaN,dilim,NNC,Natural_Environment
Sentence: 3176,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,paputul,NNC,O
NaN,putol,NNC,O
NaN,tawag,VBOF,O
NaN,ina,NNC,Humans_Body
Sentence: 3177,inay,VBTS,Humans_Body
NaN,okey,NNC,O
NaN,lang,RBI,O
NaN,ho,FW,O
NaN,ba,FW,O
NaN,kayo,PRP,O
NaN,inay,VBOF,Humans_Body
NaN,nata,RBM,Objects
Sentence: 3178,takot,VBTR,O
NaN,ako,PRS,Humans_Body
NaN,wala,VBN,O
NaN,siya,PRS_CCP,O
NaN,rinig,VBTS,O
NaN,sagot,NNC,O
Sentence: 3179,nang,RBW,O
NaN,bigla,RBD_CCP,O
NaN,silaw,VBTR,O
NaN,liwanag,NNC,O
NaN,litaw,VBAF,O
NaN,isa,PRI_CCP,O
NaN,lalaki,NNC,Humans_Body
Sentence: 3180,hawak,VBTS,O
NaN,hawak,VBOF,O
NaN,lalaki,VBTF,Humans_Body
NaN,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,sigaw,VBAF,O
NaN,habang,RBW,O
NaN,ngiti,VBTS,O
Sentence: 3181,wakas,RBW,O
NaN,hanap,VBTS,O
NaN,kita,NNC,O
NaN,ingat,RBD,O
NaN,inangat,VBTS,O
NaN,lalaki,NNC,Humans_Body
NaN,bato,NNC,Natural_Environment
NaN,inalis,VBTS_VBOF,O
NaN,dumi,NNC,Objects
NaN,dala,VBOF,O
Sentence: 3182,nang,RBW,O
NaN,bigla,RBD_CCP,O
NaN,silaw,VBTR,O
NaN,liwanag,NNC,O
NaN,litaw,VBAF,O
NaN,isa,PRI_CCP,O
NaN,lalaki,NNC,Humans_Body
Sentence: 3183,hawak,VBTS,O
NaN,hawak,VBOF,O
NaN,lalaki,VBTF,Humans_Body
NaN,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,sigaw,VBAF,O
NaN,habang,RBW,O
NaN,ngiti,VBTS,O
Sentence: 3184,wakas,RBW,O
NaN,hanap,VBTS,O
NaN,kita,NNC,O
NaN,ingat,RBD,O
NaN,inangat,VBTS,O
NaN,lalaki,NNC,Humans_Body
NaN,bato,NNC,Natural_Environment
NaN,inalis,VBTS_VBOF,O
NaN,dumi,NNC,Objects
NaN,dala,VBOF,O
Sentence: 3185,mas,JJCC,O
NaN,anda,JJD,O
NaN,ako,PRS,Humans_Body
NaN,hindi,RBF,O
NaN,mo,PRS,O
NaN,ba,RBI,O
NaN,kita,VBTR,O
NaN,halata,NNC,O
NaN,mang,RBI_CCP,O
NaN,mas,JJCC,O
NaN,anda,JJD,O
NaN,ako,PRS,Humans_Body
NaN,kambal,NNC,Humans_Body
NaN,hikaw,NNC,Objects
NaN,talo,VBTR,O
Sentence: 3186,laki,JJD_CCP,O
NaN,pulseras,NNC,Objects
NaN,nasa,RBL,O
NaN,tabi,NNC,O
NaN,hikaw,NNC,Objects
NaN,salita,VBTS,O
NaN,nang,RBW,O
Sentence: 3187,lakas,JJD,O
Sentence: 3188,ano,PRQ_CCP,O
NaN,sabi,VBTR,O
NaN,ninyo,PRP,O
NaN,iba,PRI_CCP,O
NaN,mas,JJCC,O
NaN,laki,JJD,O
NaN,ako,PRS,Humans_Body
NaN,pinakanakakahanga,JJCS_JJD,O
NaN,pang,RBI_CCP,O
NaN,mga,DTCP,O
NaN,hiyas,NNC,Objects
NaN,simula,VBTS,O
NaN,ring,RBI_CCP,O
NaN,sabi,VBAF,O
NaN,hanga,JJD,O
NaN,hanga,NNC,O
Sentence: 3189,hindi,RBF,O
Sentence: 3190,ako,PRS,Humans_Body
NaN,galing,RBL,O
NaN,layo,JJCS_JJD_CCP,O
NaN,lugar,NNC,Natural_Environment
NaN,ako,PRS,Humans_Body
NaN,naman,RBI,O
NaN,mahal,JJCS_JJD,O
NaN,hiyas,NNC,Objects
Sentence: 3191,mas,JJCC,O
NaN,anda,JJD,O
NaN,ako,PRS,Humans_Body
NaN,hindi,RBF,O
NaN,mo,PRS,O
NaN,ba,RBI,O
NaN,kita,VBTR,O
NaN,halata,NNC,O
NaN,mang,RBI_CCP,O
NaN,mas,JJCC,O
NaN,anda,JJD,O
NaN,ako,PRS,Humans_Body
NaN,kambal,NNC,Humans_Body
NaN,hikaw,NNC,Objects
NaN,talo,VBTR,O
Sentence: 3192,laki,JJD_CCP,O
NaN,pulseras,NNC,Objects
NaN,nasa,RBL,O
NaN,tabi,NNC,O
NaN,hikaw,NNC,Objects
NaN,salita,VBTS,O
NaN,nang,RBW,O
Sentence: 3193,lakas,JJD,O
Sentence: 3194,ano,PRQ_CCP,O
NaN,sabi,VBTR,O
NaN,ninyo,PRP,O
NaN,iba,PRI_CCP,O
NaN,mas,JJCC,O
NaN,laki,JJD,O
NaN,ako,PRS,Humans_Body
NaN,pinakanakakahanga,JJCS_JJD,O
Sentence: 3195,isa,PRI_CCP,O
NaN,binata,NNC,Humans_Body
NaN,pasok,VBAF,O
NaN,tinda,NNC,Objects
Sentence: 3196,mag,VBW,O
NaN,tapat,JJD,O
NaN,babae,NNC_CCP,Humans_Body
NaN,mahal,JJD,O
Sentence: 3197,aling,PRQ_CCP,Humans_Body
NaN,singsing,NNC,Objects
NaN,anda,JJD,O
NaN,ting,VBAF,O
NaN,ibat,JJD,O
NaN,iba,PRI_CCP,O
NaN,singsing,NNC,Objects
NaN,binata,NNC,Humans_Body
NaN,titig,VBTS,O
NaN,singsing,NNC,Objects
NaN,liit,JJD,O
NaN,bato,NNC,Natural_Environment
Sentence: 3198,ho,FW,O
NaN,kukunin,VBTF_VBOF,O
Sentence: 3199,sambit,CCR,O
NaN,binata,NNC,Humans_Body
NaN,kasiguraduhan,NNC,O
Sentence: 3200,isa,PRI_CCP,O
NaN,araw,NNC,Natural_Environment
NaN,kailan,PRQ,O
NaN,aliwalas,JJD,O
NaN,hangin,NNC,Natural_Environment
NaN,anda,JJD,O
NaN,sikat,JJD,O
NaN,araw,NNC,Natural_Environment
NaN,babae,NNC_CCP,Humans_Body
NaN,yuko,VBTS,O
NaN,ngiti,CCT,O
NaN,galak,NNC,O
NaN,mukhang,RBM,O
NaN,di,RBF,O
NaN,hiwatig,VBW,O
NaN,saya,NNC,Objects
Sentence: 3201,inisip,VBTS,O
NaN,liit,JJD,O
NaN,bato,NNC,Natural_Environment
Sentence: 3202,ba,RBI,O
NaN,saya,JJD,Objects
NaN,kati,RBD,O
NaN,hindi,RBF,O
NaN,naman,RBI,O
NaN,siguro,RBM,O
Sentence: 3203,liit,JJD,O
NaN,bato,NNC,Natural_Environment
NaN,dala,VBTS,O
NaN,rin,RBI,O
NaN,saya,PRS_CCP,Objects
NaN,saya,JJD_CCP,Objects
NaN,kapaligiran,NNC,Natural_Environment
Sentence: 3204,tama,RBT,O
NaN,nga,RBI,O
NaN,sabi,VBTS,O
NaN,inay,VBTS_VBOF,Humans_Body
NaN,ako,PRS,Humans_Body
NaN,espesyal,JJD,O
Sentence: 3205,dami,PRI_CCP,O
NaN,salamat,RBS,O
NaN,inay,VBOF,Humans_Body
Sentence: 3206,napakagandang,JJCS_JJD_CCP,O
NaN,araw,NNC,Natural_Environment
NaN,inay,NNC,Humans_Body
Sentence: 3207,bangon,RBW,O
NaN,nicholas,VBTS,O
Sentence: 3208,kumusta,VBAF,O
NaN,hari,NNC_CCP,Humans_Body
NaN,araw,NNC,Natural_Environment
NaN,nicholas,NNC,O
Sentence: 3209,anda,JJD_CCP,O
NaN,umaga,RBW,Natural_Environment
NaN,mga,DTCP,O
NaN,ibon,NNC,Animals
Sentence: 3210,napakagandang,JJCS_JJD_CCP,O
NaN,araw,NNC,Natural_Environment
NaN,itay,NNC,O
Sentence: 3211,mag,VBW,O
NaN,piknik,NNC,O
NaN,tabing,JJD,O
NaN,ilog,NNC,Natural_Environment
Sentence: 3212,bang,RBM,O
NaN,sama,VBOF,O
NaN,biga,NNC_CCP,O
NaN,jacob,NNC,O
NaN,tanong,NNC,O
NaN,nicholas,NNC,O
Sentence: 3213,huwag,RBF,O
NaN,mo,PRS,O
NaN,ako,PRS_CCP,Humans_Body
NaN,kalimutan,VBOF,O
Sentence: 3214,gusto,VBS_CCP,O
NaN,piknik,VBW,O
NaN,asno,NNC,O
Sentence: 3215,ako,PRS,Humans_Body
NaN,rin,RBI,O
Sentence: 3216,ring,RBI_CCP,O
NaN,sama,VBAF,O
NaN,aso,NNC,Animals
Sentence: 3217,sunod,VBAF,O
NaN,kayo,PRP,O
NaN,mga,DTCP,O
NaN,ibon,NNC,Animals
Sentence: 3218,mag,VBW,O
NaN,una,CDB,O
NaN,punta,RBL,O
NaN,puno,JJD_CCP,O
NaN,wika,NNC,O
NaN,nicholas,NNC,O
Sentence: 3219,nanalo,VBTS,Humans_Body
NaN,ako,PRS,Humans_Body
NaN,nanalo,VBTS,Humans_Body
NaN,ako,PRS,Humans_Body
NaN,asno,NNC,O
Sentence: 3220,hindi,RBF,O
NaN,patas,JJD,O
NaN,nicholas,VBTR,O
Sentence: 3221,apat,JJN,O
NaN,mga,DTCP,O
NaN,paa,NNC,Humans_Body
Sentence: 3222,tignan,VBOF,O
NaN,mo,PRS,O
NaN,kaya,RBD_CCP,O
NaN,gawin,VBOF,O
NaN,nicholas,VBTS,O
Sentence: 3223,tingin,NNC,O
NaN,hindi,RBF,O
NaN,mo,PRS,O
NaN,kaya,RBD_CCP,O
NaN,gawin,VBOF,O
NaN,naman,RBI,O
NaN,jacob,NNC,O
Sentence: 3224,piknik,VBTF_VBAF,O
NaN,itay,NNC,O
Sentence: 3225,mag,VBW,O
NaN,una,CDB,O
NaN,tubig,NNC,Natural_Environment
NaN,wika,NNC,O
NaN,jacob,NNC,O
Sentence: 3226,halina,RBW,O
NaN,kain,VBAF,O
NaN,mga,DTCP,O
NaN,bata,NNC,Humans_Body
NaN,inay,NNC,Humans_Body
Sentence: 3227,oras,NNC,Objects
NaN,uwi,VBAF,O
NaN,inay,NNC,Humans_Body
Sentence: 3228,paalam,VBAF,O
NaN,kay,DTP,O
NaN,jacob,NNP,O
Sentence: 3229,hindi,RBF,O
NaN,kita,NNC,O
NaN,buhat,JJD,O
NaN,shanu,FW,O
NaN,ammi,FW,O
Sentence: 3230,laki,JJCS_JJD,O
NaN,mo,PRS,O
Sentence: 3231,hindi,RBF,O
NaN,punta,VBAF,O
NaN,paaralan,NNC,Urban_Environment
NaN,mag,VBW,O
NaN,isa,PRI,O
NaN,shanu,FW,O
NaN,abbu,FW,O
Sentence: 3232,liit,JJCS_JJD,O
NaN,mo,PRS,O
Sentence: 3233,hindi,RBF,O
NaN,tulog,VBW,O
NaN,kuna,FW,O
NaN,shanu,FW,O
NaN,dadu,FW,O
Sentence: 3234,laki,JJCS_JJD,O
NaN,mo,PRS,O
Sentence: 3235,hindi,RBF,O
NaN,mo,PRS,O
NaN,karga,VBOF,O
NaN,bata,JJD,Humans_Body
NaN,punta,RBL_CCP,O
NaN,parke,NNC,Urban_Environment
NaN,shanu,FW,O
NaN,dadi,FW,Humans_Body
Sentence: 3236,liit,JJCS_JJD,O
NaN,mo,PRS,O
Sentence: 3237,naguluhan,VBTS,O
NaN,shanu,FW,O
Sentence: 3238,laki,JJCS_JJD,O
NaN,liit,JJCS_JJD,O
NaN,ba,RBI,O
NaN,igi,VBTF,O
NaN,laki,JJCS_JJD,O
NaN,liit,JJCS_JJD,O
NaN,sabay,RBD,O
Sentence: 3239,laki,JJCS_JJD,O
NaN,kaniya,PRSP_CCP,O
NaN,luma,JJD_CCP,O
NaN,rosas,NNC,Objects
NaN,damit,NNC,Objects
Sentence: 3240,liit,JJCS_JJD,O
NaN,naman,RBI,O
NaN,luto,VBW,O
NaN,bibingka,NNC,Objects
NaN,gamit,VBS,Objects
NaN,kalan,NNC,Objects
Sentence: 3241,laki,JJCS_JJD,O
NaN,sakay,VBAF,O
NaN,likod,JJD,O
NaN,dadu,FW,O
NaN,liit,JJCS_JJD,O
NaN,buhat,VBOF,O
NaN,nakababatang,JJD_CCP,O
NaN,kapatid,NNC,Humans_Body
Sentence: 3242,anu,FW,O
NaN,nga,RBI,O
NaN,ba,RBI,O
NaN,tama,JJD_CCP,O
NaN,sukat,NNC,O
NaN,taka,VBTR,O
NaN,shanu,FW,O
Sentence: 3243,ngiti,VBTS,O
NaN,ammi,FW,O
NaN,sabay,RBD,O
NaN,bakit,PRQ,O
NaN,ba,RBI,O
NaN,laki,RBD,O
NaN,pasok,VBAF,O
NaN,laki,JJD_CCP,O
NaN,paaralan,NNC,Urban_Environment
Sentence: 3244,pang,RBI_CCP,O
NaN,sakay,VBAF,O
NaN,mga,DTCP,O
NaN,balikat,NNC,Humans_Body
NaN,abbu,NNC,O
Sentence: 3245,nasa,RBL,O
NaN,tama,JJD_CCP,O
NaN,laki,NNC,O
NaN,samahan,NNC,O
NaN,ako,PRS,Humans_Body
NaN,lakad,NNC,O
NaN,tuwi,RBW,O
NaN,umaga,RBW,Natural_Environment
NaN,dadu,NNC,O
Sentence: 3246,liit,JJD,O
NaN,pakinggan,VBOF,O
NaN,mo,PRS,O
NaN,mga,DTCP,O
NaN,kuwento,NNC,O
NaN,wika,NNC,O
NaN,dadi,NNC,Humans_Body
Sentence: 3247,tama,JJD_CCP,O
NaN,sukat,NNC,O
Sentence: 3248,sabi,VBTS,O
NaN,yakap,VBOF,O
NaN,nang,RBW,O
NaN,higpit,JJCC,O
